customer_id,first_name,last_name,state,credit_score_band,is_returning
app_1210,Tyler,Wilson,ACT,Excellent,0
app_1211,Brandon,Ford,WA,Fair,1
app_1212,Jacob,Freeman,NSW,Fair,0
app_1213,Grant,Grant,NT,Good,0
app_1214,Sharon,Strickland,TAS,Excellent,0
app_1215,Megan,Ashley,VIC,Excellent,0
app_1216,Jim,Duncan,NSW,Excellent,0
app_1217,Carolyn,Gonzalez,QLD,Poor,0
app_1218,Kimberly,Dixon,SA,Good,0
app_1219,James,Willis,TAS,Good,0
app_1220,Stephanie,Miller,SA,Good,1
app_1221,Jason,Phillips,ACT,Excellent,0
app_1222,Kelly,Pham,TAS,Excellent,0
app_1223,Richard,Saunders,NSW,Fair,0
app_1224,Shelly,Merritt,VIC,Good,1
app_1225,Susan,Murphy,WA,Excellent,0
app_1226,James,Thompson,TAS,Good,0
app_1227,Deborah,Brown,TAS,Good,0
app_1228,Jonathan,Zavala,NT,Good,0
app_1229,Sarah,Nguyen,NT,Good,0
app_1230,Stacy,Foster,WA,Good,0
app_1231,Rebecca,Williams,NT,Poor,0
app_1232,Lori,Rivera,VIC,Fair,0
app_1233,Ricardo,Webb,NSW,Good,1
app_1234,Amanda,Combs,NSW,Fair,0
app_1235,Michael,Garcia,WA,Fair,0
app_1236,Jesus,Day,VIC,Excellent,0
app_1237,Sarah,Morrison,NT,Poor,0
app_1238,Michelle,Wagner,ACT,Excellent,0
app_1239,Hannah,Harris,WA,Fair,0
app_1240,Megan,Greene,NSW,Good,0
app_1241,Bradley,Davis,NT,Fair,0
app_1242,Ryan,Howard,TAS,Fair,0
app_1243,Diane,Mills,QLD,Good,0
app_1244,Michelle,Walker,VIC,Good,0
app_1245,Scott,Villarreal,TAS,Excellent,0
app_1246,Wesley,Day,VIC,Good,0
app_1247,Caroline,Mills,SA,Fair,0
app_1248,Michael,Walsh,SA,Good,0
app_1249,Jennifer,Torres,QLD,Fair,0
app_1250,Aaron,May,WA,Poor,0
app_1251,Joseph,Baker,VIC,Excellent,0
app_1252,Wesley,Stafford,NSW,Good,0
app_1253,Joseph,Edwards,WA,Fair,0
app_1254,Deborah,Holland,SA,Good,0
app_1255,Lisa,Walsh,QLD,Poor,1
app_1256,John,Acosta,NT,Excellent,0
app_1257,Harry,Myers,TAS,Good,0
app_1258,Emily,Bryant,NT,Fair,1
app_1259,Courtney,Jenkins,ACT,Poor,1
app_1260,Mary,Malone,VIC,Good,0
app_1261,Christopher,Wilson,TAS,Excellent,0
app_1262,Todd,Harper,VIC,Poor,1
app_1263,Cody,Wheeler,ACT,Fair,0
app_1264,Sarah,Davila,NSW,Fair,0
app_1265,Monique,Richards,WA,Excellent,1
app_1266,Matthew,Haas,TAS,Fair,0
app_1267,Brian,Humphrey,QLD,Fair,0
app_1268,William,Gardner,ACT,Good,0
app_1269,Alejandra,Dawson,SA,Excellent,0
app_1270,William,Williams,QLD,Fair,0
app_1271,James,Wilson,QLD,Fair,1
app_1272,Michelle,Rocha,WA,Good,0
app_1273,Sierra,Peterson,TAS,Good,0
app_1274,Joshua,Bailey,TAS,Excellent,0
app_1275,Karen,Shepherd,TAS,Good,0
app_1276,Johnny,Riley,ACT,Excellent,0
app_1277,Aaron,Gonzalez,NSW,Excellent,0
app_1278,Craig,Kaufman,VIC,Good,0
app_1279,Brady,Fitzpatrick,ACT,Good,0
app_1280,Raymond,Mitchell,TAS,Good,0
app_1281,Kenneth,Frazier,QLD,Excellent,0
app_1282,Lisa,Bernard,ACT,Good,0
app_1283,Robert,Johnson,WA,Fair,0
app_1284,Robert,Tucker,NSW,Poor,0
app_1285,Melissa,Miller,ACT,Fair,0
app_1286,Matthew,Miller,ACT,Fair,0
app_1287,Stephen,Barnes,NSW,Good,1
app_1288,Laura,Bush,SA,Excellent,0
app_1289,Nathan,Bowman,NT,Fair,0
app_1290,Phyllis,Medina,SA,Good,0
app_1291,Abigail,Reed,WA,Excellent,0
app_1292,Douglas,Glass,WA,Good,0
app_1293,Seth,Moore,NSW,Fair,0
app_1294,Stephanie,Chapman,TAS,Good,0
app_1295,Stephanie,Hart,QLD,Good,0
app_1296,Brenda,Mcbride,VIC,Excellent,0
app_1297,Joshua,Miller,NT,Good,0
app_1298,Jennifer,Lester,NSW,Excellent,0
app_1299,Kimberly,Bridges,TAS,Fair,0
app_1300,Jose,Evans,TAS,Good,1
app_1301,Charles,Bell,NT,Fair,0
app_1302,Samantha,Ward,WA,Poor,1
app_1303,Jo,Edwards,SA,Excellent,0
app_1304,Ashlee,Shaffer,TAS,Excellent,1
app_1305,Monica,Roberts,NSW,Good,0
app_1306,Catherine,Mccarty,NSW,Excellent,0
app_1307,Kelly,Mckinney,QLD,Good,0
app_1308,Ian,Wright,VIC,Fair,0
app_1309,Alexander,Griffin,WA,Good,0
app_1310,David,Hill,TAS,Good,0
app_1311,Patricia,Ramirez,WA,Good,1
app_1312,Brandon,Patterson,SA,Excellent,0
app_1313,Carla,Jones,NT,Good,0
app_1314,Thomas,Williams,TAS,Excellent,0
app_1315,Colin,Long,TAS,Fair,1
app_1316,Erika,Gonzalez,ACT,Good,1
app_1317,Charles,Massey,VIC,Excellent,0
app_1318,Brittany,Kirby,QLD,Poor,0
app_1319,Luis,Camacho,ACT,Good,0
app_1320,Joshua,Adams,NT,Excellent,0
app_1321,Miranda,Davis,ACT,Good,0
app_1322,Billy,Gonzalez,SA,Fair,1
app_1323,Christopher,Scott,QLD,Fair,1
app_1324,Ariana,Howard,QLD,Excellent,0
app_1325,Nicole,Waters,TAS,Poor,0
app_1326,Thomas,Bell,VIC,Excellent,1
app_1327,Joel,Allen,TAS,Good,1
app_1328,Ronald,Cook,SA,Poor,0
app_1329,Nancy,Santana,VIC,Fair,0
app_1330,Sandra,Heath,ACT,Good,0
app_1331,Jillian,Arnold,VIC,Good,0
app_1332,Zachary,Thompson,VIC,Excellent,0
app_1333,Peter,Shaw,TAS,Excellent,0
app_1334,Madeline,Jones,SA,Fair,0
app_1335,Timothy,Taylor,NSW,Good,0
app_1336,John,Mccarthy,VIC,Good,0
app_1337,Tracy,Parker,ACT,Good,0
app_1338,Emily,Gomez,NT,Poor,1
app_1339,Patrick,Brooks,NSW,Fair,1
app_1340,Kevin,Anderson,TAS,Fair,0
app_1341,Anthony,Barker,VIC,Good,0
app_1342,Suzanne,Goodwin,QLD,Poor,0
app_1343,Jason,Bell,NSW,Excellent,0
app_1344,Felicia,Smith,SA,Good,0
app_1345,Mark,White,WA,Good,0
app_1346,Jeremy,Mayo,QLD,Excellent,0
app_1347,Christine,Lee,QLD,Excellent,0
app_1348,Michelle,Rice,ACT,Excellent,0
app_1349,Karen,Leach,TAS,Good,0
app_1350,Tyler,Ward,QLD,Excellent,0
app_1351,Victoria,Martin,NSW,Excellent,0
app_1352,Justin,Bryant,SA,Poor,0
app_1353,Walter,Mcgee,QLD,Fair,0
app_1354,David,Rivera,ACT,Fair,0
app_1355,Theresa,Lewis,ACT,Good,0
app_1356,Mark,Garner,VIC,Good,0
app_1357,Michael,Schmidt,VIC,Fair,0
app_1358,Shannon,Ramirez,WA,Poor,0
app_1359,Victoria,Saunders,ACT,Good,1
app_1360,Sharon,Hamilton,TAS,Good,0
app_1361,Zachary,Perkins,VIC,Good,0
app_1362,Michael,Green,VIC,Fair,0
app_1363,Lisa,Heath,NSW,Good,0
app_1364,Christine,Patton,VIC,Good,0
app_1365,Christine,Allen,NT,Fair,0
app_1366,Marie,Rojas,ACT,Fair,0
app_1367,Gabriela,Buckley,SA,Fair,0
app_1368,Ronald,Barrett,SA,Poor,0
app_1369,Pamela,Williams,SA,Good,0
app_1370,Robert,Nash,SA,Good,0
app_1371,Kenneth,Cordova,TAS,Poor,0
app_1372,Sandra,Andersen,WA,Excellent,0
app_1373,Katie,Johnson,TAS,Fair,0
app_1374,Steven,Kramer,NT,Fair,0
app_1375,Eric,Bradley,ACT,Fair,0
app_1376,Brenda,Washington,QLD,Good,0
app_1377,Katherine,Jackson,NSW,Poor,0
app_1378,Paula,Delgado,TAS,Good,1
app_1379,Robert,Yang,NT,Fair,0
app_1380,Courtney,Fisher,NSW,Poor,0
app_1381,Kevin,Cuevas,WA,Good,0
app_1382,Larry,Bowen,QLD,Excellent,0
app_1383,Elizabeth,King,WA,Good,1
app_1384,Eric,Nelson,TAS,Excellent,0
app_1385,Charlotte,Clarke,NSW,Excellent,0
app_1386,Jimmy,Wright,QLD,Poor,0
app_1387,Colton,Rogers,SA,Fair,0
app_1388,Daniel,Henry,QLD,Excellent,0
app_1389,Megan,Brown,QLD,Excellent,0
app_1390,Catherine,Foster,TAS,Fair,0
app_1391,Julia,Thompson,NT,Excellent,0
app_1392,Jamie,Hall,SA,Good,0
app_1393,Jeffrey,Hale,ACT,Good,0
app_1394,Daniel,Duncan,TAS,Good,0
app_1395,Kendra,Sanders,WA,Fair,0
app_1396,Amanda,Harrison,ACT,Excellent,0
app_1397,Tony,Rice,WA,Poor,0
app_1398,Jacob,Liu,TAS,Excellent,0
app_1399,Jennifer,Flynn,VIC,Good,0
app_1400,Sylvia,Obrien,NSW,Good,0
app_1401,Gabriel,Herrera,NSW,Good,0
app_1402,Andrea,Walter,VIC,Fair,0
app_1403,Justin,Pacheco,NSW,Good,0
app_1404,Christopher,Reed,VIC,Good,0
app_1405,Ellen,Huerta,TAS,Poor,0
app_1406,Wesley,Lowe,ACT,Good,0
app_1407,Donald,Gentry,TAS,Good,0
app_1408,Matthew,Santana,NSW,Excellent,0
app_1409,James,Eaton,SA,Good,0
app_1410,Jeanette,Bowman,NT,Fair,0
app_1411,Dawn,Jones,NSW,Good,1
app_1412,Tamara,Stein,TAS,Good,0
app_1413,Abigail,Short,QLD,Good,1
app_1414,Paul,Thornton,NSW,Good,0
app_1415,Julia,Oliver,NSW,Excellent,0
app_1416,Timothy,Winters,TAS,Excellent,1
app_1417,Thomas,Johnson,QLD,Good,0
app_1418,Thomas,Crawford,TAS,Excellent,0
app_1419,Aaron,Dawson,ACT,Excellent,0
app_1420,Richard,Melendez,VIC,Good,0
app_1421,Rebecca,Allen,TAS,Excellent,0
app_1422,Julia,Frazier,TAS,Fair,1
app_1423,Mathew,Skinner,VIC,Fair,0
app_1424,Samantha,Martinez,TAS,Good,0
app_1425,William,Smith,NT,Excellent,0
app_1426,Meredith,Walker,VIC,Excellent,1
app_1427,Bonnie,Castillo,WA,Fair,0
app_1428,Sean,Harmon,QLD,Fair,0
app_1429,Katrina,Sanders,WA,Good,0
app_1430,Dawn,Stanton,QLD,Good,0
app_1431,Brianna,Walker,VIC,Fair,0
app_1432,Andrew,Curtis,QLD,Poor,1
app_1433,Connor,Erickson,VIC,Fair,0
app_1434,Alison,Norris,QLD,Good,0
app_1435,Shaun,Parks,ACT,Excellent,0
app_1436,Sarah,Escobar,WA,Fair,0
app_1437,George,Campbell,ACT,Fair,0
app_1438,Michele,Bradley,TAS,Poor,1
app_1439,Brad,Lee,NT,Poor,0
app_1440,Leah,Walker,QLD,Excellent,0
app_1441,Melissa,Anderson,TAS,Poor,0
app_1442,Michael,Steele,WA,Good,1
app_1443,Scott,Stephens,SA,Fair,0
app_1444,Sean,Parrish,QLD,Excellent,0
app_1445,Monique,Wheeler,NSW,Excellent,0
app_1446,Dawn,Daniels,NSW,Excellent,0
app_1447,Kristina,Garner,WA,Good,0
app_1448,Cole,James,TAS,Excellent,0
app_1449,Jeffrey,Roberts,WA,Good,0
app_1450,Steven,Henry,WA,Good,0
app_1451,Adrian,Vargas,SA,Excellent,0
app_1452,John,Gregory,VIC,Fair,0
app_1453,Erin,Salinas,NSW,Excellent,0
app_1454,Michael,Wilson,QLD,Good,0
app_1455,Katie,Frank,VIC,Good,0
app_1456,Stephanie,Scott,VIC,Good,0
app_1457,Rebecca,Morrison,SA,Excellent,0
app_1458,Kristina,Clark,NT,Excellent,0
app_1459,Robert,Brooks,SA,Good,0
app_1460,Jennifer,Cooper,NT,Good,0
app_1461,Dana,Neal,QLD,Good,0
app_1462,Brian,Sanders,TAS,Good,0
app_1463,Crystal,Martin,QLD,Good,0
app_1464,Lee,Lucero,ACT,Good,0
app_1465,Robert,Ramirez,TAS,Good,0
app_1466,Kenneth,Velasquez,NSW,Poor,0
app_1467,Matthew,Doyle,QLD,Excellent,0
app_1468,Nicole,Oliver,NT,Poor,0
app_1469,Heather,Sanchez,QLD,Good,0
app_1470,Elizabeth,Smith,NT,Excellent,1
app_1471,Justin,Forbes,QLD,Good,0
app_1472,James,Reyes,NT,Good,0
app_1473,Michael,Berry,VIC,Excellent,1
app_1474,Ryan,Bryan,WA,Good,0
app_1475,Megan,Williams,ACT,Excellent,0
app_1476,Debra,Rogers,QLD,Excellent,0
app_1477,Jason,Martin,SA,Good,1
app_1478,Monica,Austin,NSW,Excellent,0
app_1479,Laura,Singh,NSW,Excellent,0
app_1480,Jeffrey,Ward,TAS,Poor,0
app_1481,Roger,Garcia,VIC,Good,0
app_1482,Timothy,Kidd,VIC,Fair,0
app_1483,Amanda,Paul,NSW,Good,0
app_1484,Judy,Cervantes,TAS,Fair,0
app_1485,Tara,Lowe,WA,Good,0
app_1486,Jessica,Nelson,VIC,Poor,0
app_1487,Robin,Flowers,NSW,Poor,0
app_1488,Wendy,Sellers,TAS,Good,0
app_1489,Angela,Mora,ACT,Good,0
app_1490,Curtis,Maldonado,NT,Poor,0
app_1491,Kristi,Aguilar,SA,Excellent,0
app_1492,Julie,Mason,ACT,Excellent,0
app_1493,Austin,Nelson,VIC,Excellent,0
app_1494,Rebecca,Short,SA,Fair,1
app_1495,Natalie,Barnett,QLD,Fair,0
app_1496,Yvette,Arellano,QLD,Excellent,0
app_1497,Todd,Jones,SA,Excellent,0
app_1498,Mikayla,Weber,VIC,Good,0
app_1499,Jeffery,Sims,SA,Good,0
app_1500,Robert,Torres,NSW,Good,0
app_1501,Amanda,Solis,TAS,Excellent,0
app_1502,Janice,Mora,VIC,Good,0
app_1503,Beverly,Harris,TAS,Excellent,0
app_1504,Eddie,Holt,ACT,Fair,0
app_1505,Lisa,Ray,QLD,Good,1
app_1506,Stephanie,Johnson,NSW,Excellent,1
app_1507,Miguel,Keller,NT,Fair,0
app_1508,Todd,Williams,SA,Excellent,0
app_1509,Amanda,Powell,ACT,Good,0
app_1510,Carrie,Henson,SA,Poor,0
app_1511,Eileen,Barton,SA,Fair,0
app_1512,Joshua,Reilly,WA,Good,0
app_1513,Kendra,Ray,VIC,Excellent,1
app_1514,Holly,Cummings,TAS,Good,0
app_1515,Christopher,Bullock,TAS,Good,0
app_1516,Alisha,French,QLD,Good,0
app_1517,Tony,Shah,TAS,Good,0
app_1518,Jonathan,Lee,QLD,Good,0
app_1519,Shelly,Krueger,NT,Good,0
app_1520,Darrell,Rangel,NT,Good,0
app_1521,Heather,Chavez,SA,Excellent,1
app_1522,William,Ryan,NSW,Fair,0
app_1523,Christopher,Williams,WA,Good,0
app_1524,Taylor,Ponce,SA,Poor,0
app_1525,Eric,Morales,TAS,Excellent,0
app_1526,Shawn,Woods,NSW,Good,0
app_1527,Brooke,Woods,TAS,Excellent,0
app_1528,Tiffany,Scott,VIC,Good,0
app_1529,Christopher,Jones,NT,Good,0
app_1530,Travis,Caldwell,WA,Excellent,0
app_1531,Erica,Cook,NSW,Good,1
app_1532,Corey,Washington,VIC,Good,0
app_1533,Adam,James,QLD,Excellent,0
app_1534,Chad,Nelson,WA,Excellent,0
app_1535,Cheryl,Banks,VIC,Good,0
app_1536,Brooke,Ross,NT,Good,0
app_1537,Laura,Hernandez,TAS,Fair,0
app_1538,Brandon,Powell,ACT,Good,0
app_1539,Rhonda,Maddox,ACT,Fair,0
app_1540,Michelle,Moon,SA,Good,0
app_1541,Scott,Bell,QLD,Poor,0
app_1542,Patrick,Roth,TAS,Good,1
app_1543,Bonnie,Young,QLD,Excellent,0
app_1544,Curtis,Kennedy,WA,Fair,0
app_1545,Gina,Washington,NSW,Excellent,0
app_1546,Darius,Johnson,ACT,Good,0
app_1547,Maria,Bell,SA,Good,0
app_1548,Margaret,Wilkins,ACT,Excellent,0
app_1549,Crystal,Guzman,WA,Good,1
app_1550,David,Petersen,ACT,Excellent,0
app_1551,Lisa,Murray,VIC,Good,0
app_1552,Lisa,Peterson,TAS,Excellent,0
app_1553,Anthony,Baker,NT,Good,0
app_1554,Bethany,Ramos,NSW,Excellent,0
app_1555,Jasmine,Rojas,ACT,Good,0
app_1556,Katherine,Walker,QLD,Poor,0
app_1557,Laura,Ochoa,QLD,Poor,0
app_1558,Samantha,Ruiz,NSW,Good,0
app_1559,Rebecca,Lyons,TAS,Fair,0
app_1560,Richard,Johnson,NSW,Good,1
app_1561,Judy,Adams,TAS,Good,0
app_1562,Elizabeth,Harris,TAS,Excellent,0
app_1563,Susan,Smith,ACT,Good,0
app_1564,Miranda,Hobbs,ACT,Good,0
app_1565,Renee,Brennan,ACT,Good,1
app_1566,Jeremy,Leonard,NSW,Poor,0
app_1567,Anthony,Herring,VIC,Fair,0
app_1568,Michael,Craig,NT,Excellent,0
app_1569,Joshua,Griffith,NT,Poor,0
app_1570,Darren,Khan,NT,Good,0
app_1571,Roy,Cross,NSW,Excellent,0
app_1572,Christopher,Watkins,ACT,Excellent,0
app_1573,Joseph,Jackson,ACT,Good,0
app_1574,Teresa,Petty,NT,Excellent,0
app_1575,Hannah,Fernandez,TAS,Excellent,0
app_1576,Mark,Lewis,NT,Excellent,0
app_1577,Anthony,Smith,SA,Fair,0
app_1578,Christopher,Rodriguez,ACT,Good,0
app_1579,Charles,Garcia,QLD,Excellent,0
app_1580,Thomas,Harper,VIC,Good,0
app_1581,Nicole,Mcintosh,NSW,Excellent,1
app_1582,Ryan,Robinson,SA,Excellent,0
app_1583,Jeremy,Lewis,QLD,Excellent,0
app_1584,John,Munoz,WA,Excellent,0
app_1585,Sarah,Ellis,VIC,Good,0
app_1586,Ivan,Schmidt,VIC,Good,0
app_1587,Holly,Vasquez,NSW,Excellent,0
app_1588,Hunter,Johnson,VIC,Fair,0
app_1589,Darryl,Cowan,NT,Good,0
app_1590,Laura,Brown,SA,Excellent,0
app_1591,Sherri,Dunn,NSW,Excellent,0
app_1592,Joshua,Kennedy,WA,Good,0
app_1593,Ian,Barker,NT,Excellent,0
app_1594,Jeffery,Perez,QLD,Fair,0
app_1595,Jordan,Roberson,QLD,Good,0
app_1596,Michelle,Harding,WA,Fair,1
app_1597,Ryan,Gillespie,NSW,Fair,0
app_1598,Rachel,Dawson,QLD,Good,0
app_1599,Steven,Bell,TAS,Fair,1
app_1600,Matthew,Carter,WA,Excellent,1
app_1601,Melanie,Palmer,QLD,Fair,0
app_1602,Nicole,Gonzalez,SA,Good,0
app_1603,Danielle,Johnston,WA,Excellent,0
app_1604,Brian,Williams,NT,Good,0
app_1605,Taylor,Smith,TAS,Good,0
app_1606,Tina,Freeman,SA,Fair,0
app_1607,Hannah,Nguyen,SA,Good,0
app_1608,Paul,Smith,SA,Excellent,0
app_1609,Nancy,Kim,VIC,Excellent,0
app_1610,Michael,Monroe,NT,Poor,0
app_1611,Jeffrey,Perry,QLD,Excellent,0
app_1612,Diana,Wilson,WA,Good,0
app_1613,James,Casey,SA,Good,0
app_1614,Travis,Webb,ACT,Poor,0
app_1615,Michael,Young,VIC,Good,0
app_1616,Tasha,Riley,TAS,Excellent,0
app_1617,Andrew,Merritt,ACT,Poor,1
app_1618,Lori,Chandler,NSW,Good,0
app_1619,Bryan,Mills,TAS,Fair,0
app_1620,Andrea,Sharp,TAS,Good,0
app_1621,David,Nelson,NT,Good,0
app_1622,Tiffany,Nguyen,QLD,Good,0
app_1623,Tracy,Torres,SA,Good,0
app_1624,Regina,Bell,WA,Good,0
app_1625,Anita,Gonzalez,TAS,Good,0
app_1626,Michelle,Zavala,SA,Good,0
app_1627,Albert,Burton,NT,Fair,0
app_1628,Eric,Raymond,VIC,Excellent,1
app_1629,Kristen,Villa,WA,Good,0
app_1630,Ryan,Sampson,ACT,Excellent,0
app_1631,Dylan,Salinas,NT,Good,0
app_1632,Adrian,Wiggins,VIC,Excellent,0
app_1633,Craig,Moore,SA,Good,0
app_1634,Stephanie,Bradley,TAS,Excellent,0
app_1635,Christopher,Burgess,ACT,Excellent,0
app_1636,Michael,Thomas,VIC,Good,0
app_1637,Peter,Stewart,NSW,Fair,0
app_1638,Ellen,Lawrence,TAS,Fair,0
app_1639,Kenneth,Larson,SA,Good,0
app_1640,Linda,Rice,WA,Good,0
app_1641,Becky,Allen,NT,Good,0
app_1642,Timothy,Marshall,WA,Fair,0
app_1643,Holly,Hahn,QLD,Good,0
app_1644,Monica,Allen,QLD,Poor,0
app_1645,Michael,Mckinney,WA,Good,1
app_1646,Catherine,Porter,QLD,Fair,0
app_1647,Javier,Edwards,QLD,Good,0
app_1648,Daniel,Simmons,SA,Fair,0
app_1649,Michael,Todd,SA,Excellent,0
app_1650,Raymond,Hernandez,SA,Good,1
app_1651,Amber,Johnson,WA,Fair,0
app_1652,Anthony,Sutton,VIC,Good,0
app_1653,Daniel,Chandler,TAS,Good,0
app_1654,Daniel,Johnson,NT,Good,0
app_1655,Andrew,Martin,VIC,Good,1
app_1656,Brent,Potter,SA,Good,0
app_1657,Joshua,Lewis,SA,Good,0
app_1658,Ross,Payne,WA,Good,0
app_1659,Brittany,Holmes,NT,Fair,0
app_1660,Benjamin,Johnson,TAS,Fair,0
app_1661,Steven,Walls,VIC,Fair,0
app_1662,Lisa,Sheppard,ACT,Poor,0
app_1663,Anthony,Sampson,SA,Excellent,0
app_1664,Joshua,Galvan,QLD,Excellent,0
app_1665,Robin,Morgan,ACT,Excellent,0
app_1666,Elizabeth,Hammond,NT,Fair,0
app_1667,Mitchell,Mooney,SA,Fair,1
app_1668,Katelyn,Sweeney,ACT,Excellent,1
app_1669,Kelly,Nichols,NT,Good,0
app_1670,Amanda,Shelton,NT,Excellent,0
app_1671,Amy,Molina,QLD,Excellent,0
app_1672,Christopher,Briggs,SA,Fair,0
app_1673,Monique,Miller,NSW,Fair,0
app_1674,William,Curry,TAS,Good,0
app_1675,Kevin,Wilson,NSW,Good,0
app_1676,Janet,Mckay,ACT,Good,0
app_1677,Emily,Smith,QLD,Excellent,0
app_1678,Paul,Patterson,NT,Fair,0
app_1679,Michelle,Jones,TAS,Excellent,0
app_1680,Kim,Hansen,QLD,Poor,1
app_1681,Ronald,Barrett,NSW,Excellent,0
app_1682,William,Campbell,NSW,Excellent,0
app_1683,William,Ward,SA,Good,0
app_1684,Erin,Smith,TAS,Good,0
app_1685,Donald,Gilbert,ACT,Fair,0
app_1686,Reginald,Stein,VIC,Excellent,0
app_1687,Scott,Jones,NT,Excellent,1
app_1688,Melissa,Clark,NT,Good,0
app_1689,Rebecca,Morgan,ACT,Excellent,0
app_1690,Melissa,Colon,TAS,Excellent,0
app_1691,Joseph,Smith,QLD,Good,1
app_1692,Timothy,Ruiz,WA,Fair,0
app_1693,Amanda,Richardson,QLD,Excellent,0
app_1694,Joseph,Higgins,NT,Fair,0
app_1695,Cheryl,Kim,SA,Good,1
app_1696,James,Johnson,NT,Fair,0
app_1697,Joseph,Murphy,SA,Good,0
app_1698,Brooke,Cook,NSW,Fair,0
app_1699,Ashley,Hale,WA,Excellent,1
app_1700,Theresa,Cox,WA,Excellent,0
app_1701,Jennifer,Johnson,SA,Good,0
app_1702,Laura,Williams,NSW,Fair,0
app_1703,Carlos,Williams,QLD,Excellent,0
app_1704,Robert,Cisneros,ACT,Excellent,0
app_1705,Karen,Jackson,NT,Excellent,0
app_1706,Brian,Scott,TAS,Good,0
app_1707,Stacy,Wood,ACT,Good,1
app_1708,Jacob,Rogers,QLD,Excellent,0
app_1709,Lisa,Oconnor,VIC,Good,0
app_1710,Bryan,Dunlap,NT,Good,0
app_1711,Yesenia,Holland,VIC,Excellent,1
app_1712,Jenna,Wheeler,SA,Fair,0
app_1713,Courtney,Roberts,NSW,Good,0
app_1714,Catherine,Martinez,QLD,Excellent,0
app_1715,Kevin,Rios,VIC,Good,0
app_1716,Ryan,Blake,VIC,Good,1
app_1717,Brian,Smith,ACT,Excellent,0
app_1718,Veronica,Mendoza,QLD,Good,0
app_1719,Jon,Smith,TAS,Fair,1
app_1720,Alexis,Martinez,ACT,Fair,0
app_1721,Kayla,Davis,TAS,Good,1
app_1722,Mark,Walker,NSW,Good,0
app_1723,David,Lopez,TAS,Excellent,0
app_1724,Kimberly,Decker,QLD,Good,0
app_1725,Rebecca,Hughes,TAS,Fair,1
app_1726,Kristin,Mclaughlin,NT,Excellent,0
app_1727,Joseph,Russell,ACT,Poor,1
app_1728,Antonio,Roberts,QLD,Excellent,0
app_1729,Mary,Mora,TAS,Fair,0
app_1730,Jennifer,Rodriguez,ACT,Excellent,0
app_1731,Patricia,Mendoza,NT,Excellent,1
app_1732,Michael,Guerrero,TAS,Fair,0
app_1733,Autumn,Khan,QLD,Excellent,0
app_1734,Joshua,Ellis,NSW,Good,0
app_1735,Amy,Fritz,WA,Good,0
app_1736,Sandra,Pena,SA,Fair,0
app_1737,Heather,Bernard,NSW,Fair,0
app_1738,James,Jennings,ACT,Fair,0
app_1739,Jamie,Russo,SA,Good,0
app_1740,Brittany,King,SA,Good,1
app_1741,Jeffery,Castillo,QLD,Excellent,0
app_1742,Bobby,Lopez,NT,Good,0
app_1743,Crystal,Day,SA,Good,1
app_1744,Lisa,Hall,QLD,Good,1
app_1745,Rodney,Hunt,WA,Excellent,0
app_1746,Clayton,Miller,ACT,Fair,0
app_1747,Ashley,Jennings,QLD,Fair,0
app_1748,Robert,Burch,WA,Excellent,0
app_1749,Kari,Nichols,WA,Fair,0
app_1750,Angela,Mcdaniel,QLD,Excellent,0
app_1751,Robert,Mason,WA,Fair,0
app_1752,Maureen,Knapp,WA,Excellent,1
app_1753,Jonathan,Gardner,NSW,Good,0
app_1754,Wesley,Lawrence,QLD,Excellent,0
app_1755,David,Walton,NT,Good,0
app_1756,Madison,Rice,VIC,Good,0
app_1757,Tammy,Lopez,SA,Fair,0
app_1758,Amy,Curry,SA,Poor,0
app_1759,Janet,Obrien,WA,Good,1
app_1760,John,Stevens,VIC,Good,1
app_1761,Julie,Fisher,NT,Good,0
app_1762,Maria,Wang,ACT,Excellent,0
app_1763,Frank,Cantu,QLD,Good,0
app_1764,Holly,Bright,ACT,Poor,0
app_1765,Breanna,Martin,SA,Good,0
app_1766,Stephanie,Robbins,NT,Excellent,0
app_1767,Taylor,Gordon,QLD,Good,1
app_1768,Courtney,Santos,ACT,Good,0
app_1769,Henry,Nguyen,WA,Good,0
app_1770,Sara,Lang,TAS,Good,1
app_1771,Kristina,Warren,NT,Excellent,0
app_1772,Kathleen,Perez,NT,Fair,0
app_1773,Mary,Lopez,WA,Excellent,0
app_1774,Teresa,Crawford,WA,Good,0
app_1775,Victor,Fitzgerald,NSW,Good,0
app_1776,Tammy,Gibson,NT,Excellent,0
app_1777,Crystal,Ryan,SA,Fair,0
app_1778,Craig,Taylor,TAS,Poor,0
app_1779,Daniel,Miller,VIC,Good,0
app_1780,Gregory,Anderson,NSW,Excellent,0
app_1781,Brandon,Perez,NT,Excellent,0
app_1782,Laurie,Brown,QLD,Excellent,0
app_1783,Regina,Smith,ACT,Excellent,0
app_1784,Scott,Robles,NT,Excellent,1
app_1785,John,Sandoval,WA,Good,0
app_1786,Lindsay,Adams,TAS,Good,0
app_1787,Amanda,Lopez,ACT,Excellent,1
app_1788,Alexander,Foster,NT,Good,0
app_1789,Kimberly,Palmer,NSW,Excellent,0
app_1790,Laura,Miranda,WA,Good,1
app_1791,William,Rodriguez,SA,Good,0
app_1792,Austin,Byrd,SA,Fair,0
app_1793,Scott,Dean,SA,Fair,0
app_1794,Miranda,Patrick,QLD,Fair,0
app_1795,Trevor,Mitchell,VIC,Good,0
